q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
31,multi_hop,GRAG,How many distinct tools does Rhysida threat actor use?,3,I couldn't find any information about the number of distinct tools used by the Rhysida threat actor.,0.0,0.0,0.0,0.0,0.0,0.0,0.8142508268356323,0.0,0.0,1.0,5.066633800975978
31,multi_hop,AGRAG,How many distinct tools does Rhysida threat actor use?,3,Rhysida uses 3 distinct tools.,1.0,0.0,0.33333333333333337,8.116697886877475,0.33333333333333337,0.33333333333333337,0.813542902469635,0.2,0.0,1.0,3.8224850157275796
31,multi_hop,HRAG,How many distinct tools does Rhysida threat actor use?,3,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5090713556855917
32,multi_hop,RAG,List tools involved in rhysida_prospect_medical_holdings_2023-05 incident.,"Cobalt Strike, PsExec, PowerShell",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8441054439172149
32,multi_hop,GRAG,List tools involved in rhysida_prospect_medical_holdings_2023-05 incident.,"Cobalt Strike, PsExec, PowerShell","I'm sorry, but I don't have any information about the tools involved in the rhysida_prospect_medical_holdings_2023-05 incident.",0.0,0.0,0.0,1.3353534059549443,0.0,0.0,0.7860279679298401,0.0,0.0,1.0,7.079624874517322
32,multi_hop,AGRAG,List tools involved in rhysida_prospect_medical_holdings_2023-05 incident.,"Cobalt Strike, PsExec, PowerShell","Cobalt Strike, PowerShell, PsExec",0.0,0.0,0.5,42.7287006396234,1.0,0.75,0.9923468232154846,0.5,0.0,1.0,4.289105705916882
32,multi_hop,HRAG,List tools involved in rhysida_prospect_medical_holdings_2023-05 incident.,"Cobalt Strike, PsExec, PowerShell",I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.809702669270337
33,multi_hop,RAG,How many techniques are used in inc-clop-servu-2021-11 incident?,3,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.545758955180645
33,multi_hop,GRAG,How many techniques are used in inc-clop-servu-2021-11 incident?,3,There are 3 techniques used in the inc-clop-servu-2021-11 incident.,1.0,0.0,0.19999999999999998,3.3864985683445354,0.14285714285714288,0.14285714285714288,0.8052712082862854,0.1111111111111111,0.0,1.0,2.9631902324035764
33,multi_hop,AGRAG,How many techniques are used in inc-clop-servu-2021-11 incident?,3,3 techniques are used.,1.0,0.0,0.4,10.682175159905848,0.4,0.4,0.8426132202148438,0.25,0.0,1.0,3.619578463025391
33,multi_hop,HRAG,How many techniques are used in inc-clop-servu-2021-11 incident?,3,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.310091063380241
34,multi_hop,RAG,Which tactics are covered by techniques used in inc-clop-servu-2021-11?,"Initial Access, Impact, Exfiltration",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6177031630650163
34,multi_hop,GRAG,Which tactics are covered by techniques used in inc-clop-servu-2021-11?,"Initial Access, Impact, Exfiltration","I'm sorry, but I don't have any information on the tactics covered by techniques used in inc-clop-servu-2021-11.",0.0,0.0,0.0,1.8160849415439309,0.0,0.0,0.8163217306137085,0.0,0.0,1.0,16.201937587931752
34,multi_hop,AGRAG,Which tactics are covered by techniques used in inc-clop-servu-2021-11?,"Initial Access, Impact, Exfiltration",I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8330191373825073,0.0,0.0,1.0,3.7409441312775016
34,multi_hop,HRAG,Which tactics are covered by techniques used in inc-clop-servu-2021-11?,"Initial Access, Impact, Exfiltration",I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.830384387634695
35,multi_hop,RAG,Which CVE is exploited via a tool used by Clop actor?,CVE-2021-35211,CVE-2021-36260,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.9786065220832825,0.0,0.0,1.0,0.644712520763278
35,multi_hop,GRAG,Which CVE is exploited via a tool used by Clop actor?,CVE-2021-35211,"Based on the results retrieved from the database, there is no information available about a specific CVE exploited via a tool used by the Clop actor.",0.0,0.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.7561324238777161,0.0,0.0,1.0,8.617628323845565
35,multi_hop,AGRAG,Which CVE is exploited via a tool used by Clop actor?,CVE-2021-35211,CVE-2021-35211 is exploited via the SolarWinds Serv-U tool used by the Clop actor.,1.0,0.0,0.14285714285714288,9.103526405546068,0.3157894736842105,0.3157894736842105,0.870545506477356,0.07692307692307693,0.0,1.0,6.588245204649866
35,multi_hop,HRAG,Which CVE is exploited via a tool used by Clop actor?,CVE-2021-35211,CVE-2021-35211,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.47325480915606
36,multi_hop,RAG,How many victims are targeted by Flax Typhoon activity incident?,4,The provided context does not specify the exact number of victims targeted by Flax Typhoon.,0.0,0.0,0.0,0.0,0.0,0.0,0.8175880908966064,0.0,0.0,1.0,0.8181611057370901
36,multi_hop,GRAG,How many victims are targeted by Flax Typhoon activity incident?,4,"Based on the information available, there are no results to provide the number of victims targeted by the Flax Typhoon activity incident.",0.0,0.0,0.0,0.0,0.0,0.0,0.8089003562927246,0.0,0.0,1.0,16.293700453825295
36,multi_hop,AGRAG,How many victims are targeted by Flax Typhoon activity incident?,4,0 victims are targeted by Flax Typhoon activity incident based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8276472687721252,0.0,0.0,1.0,4.913604183122516
36,multi_hop,HRAG,How many victims are targeted by Flax Typhoon activity incident?,4,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.415746123529971
37,multi_hop,RAG,Which sectors do Flax Typhoon targeted victims belong to?,"Government, Education, Manufacturing, Technology","Government, education, critical manufacturing, and information technology.",0.0,0.0,0.5454545454545454,8.913765521398126,0.7272727272727273,0.7272727272727273,0.9221521615982056,0.42857142857142855,0.0,1.0,0.7366677951067686
37,multi_hop,GRAG,Which sectors do Flax Typhoon targeted victims belong to?,"Government, Education, Manufacturing, Technology",I couldn't find any information about the sectors that Flax Typhoon targeted victims belong to.,0.0,0.0,0.0,0.0,0.0,0.0,0.7843554019927979,0.0,0.0,1.0,3.229896410368383
37,multi_hop,AGRAG,Which sectors do Flax Typhoon targeted victims belong to?,"Government, Education, Manufacturing, Technology",I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.7959221005439758,0.0,0.0,1.0,4.015468561090529
37,multi_hop,HRAG,Which sectors do Flax Typhoon targeted victims belong to?,"Government, Education, Manufacturing, Technology",I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.603938423097134
38,multi_hop,RAG,How many distinct techniques are used in flax-typhoon-activity-2021?,7,The context does not specify the exact number of distinct techniques used in flax-typhoon-activity-2021.,0.0,0.0,0.0,0.0,0.0,0.0,0.8019307255744934,0.0,0.0,1.0,1.1203116439282894
38,multi_hop,GRAG,How many distinct techniques are used in flax-typhoon-activity-2021?,7,There are 7 distinct techniques used in flax-typhoon-activity-2021.,1.0,0.0,0.2222222222222222,4.767707020457095,0.16666666666666669,0.16666666666666669,0.8193604946136475,0.125,0.0,1.0,2.4503229465335608
38,multi_hop,AGRAG,How many distinct techniques are used in flax-typhoon-activity-2021?,7,7 distinct techniques are used.,1.0,0.0,0.33333333333333337,8.116697886877475,0.33333333333333337,0.33333333333333337,0.8349862098693848,0.2,0.0,1.0,4.0311821680516005
38,multi_hop,HRAG,How many distinct techniques are used in flax-typhoon-activity-2021?,7,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.926397982984781
39,multi_hop,RAG,How many tools are both used by and involved in flax-typhoon-activity-2021?,5,I don't know. The context does not provide information on tools involved in flax-typhoon-activity-2021.,0.0,0.0,0.0,0.0,0.0,0.0,0.8050974607467651,0.0,0.0,1.0,0.9363145884126425
39,multi_hop,GRAG,How many tools are both used by and involved in flax-typhoon-activity-2021?,5,"Based on the results retrieved from the database, there are no tools both used by and involved in flax-typhoon-activity-2021.",0.0,0.0,0.0,0.0,0.0,0.0,0.8010152578353882,0.0,0.0,1.0,19.49028656911105
39,multi_hop,AGRAG,How many tools are both used by and involved in flax-typhoon-activity-2021?,5,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8332945704460144,0.0,0.0,1.0,3.2785522416234016
39,multi_hop,HRAG,How many tools are both used by and involved in flax-typhoon-activity-2021?,5,I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.021966033615172
40,multi_hop,RAG,Which malware used by ToddyCat also attacked the campaign’s targeted victim?,"Samurai, Ninja",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5860827676951885
40,multi_hop,GRAG,Which malware used by ToddyCat also attacked the campaign’s targeted victim?,"Samurai, Ninja","Based on the provided results, the malware used by ToddyCat that also attacked the campaign’s targeted victim is Ninja.",0.0,0.0,0.0,2.159701133933343,0.09090909090909091,0.09090909090909091,0.8302053213119507,0.0,0.0,1.0,3.219306373037398
40,multi_hop,AGRAG,Which malware used by ToddyCat also attacked the campaign’s targeted victim?,"Samurai, Ninja","Ninja, Samurai",0.0,0.0,0.0,0.0,1.0,0.5,0.9659697413444519,0.0,0.0,1.0,3.946948123164475
40,multi_hop,HRAG,Which malware used by ToddyCat also attacked the campaign’s targeted victim?,"Samurai, Ninja",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.62336612585932
41,multi_hop,RAG,How many malware are included in ToddyCat Exchange Server Campaign?,2,2 malware are included in ToddyCat Exchange Server Campaign.,1.0,0.0,0.19999999999999998,4.196114906296549,0.19999999999999998,0.19999999999999998,0.816767692565918,0.1111111111111111,0.0,1.0,0.650472229346633
41,multi_hop,GRAG,How many malware are included in ToddyCat Exchange Server Campaign?,2,There are 2 malware included in the ToddyCat Exchange Server Campaign.,1.0,0.0,0.16666666666666669,3.3864985683445354,0.16666666666666669,0.16666666666666669,0.8253757953643799,0.09090909090909091,0.0,1.0,2.1575169255957007
41,multi_hop,AGRAG,How many malware are included in ToddyCat Exchange Server Campaign?,2,There are 2 malware included: Ninja and Samurai.,1.0,0.0,0.2222222222222222,4.196114906296549,0.2222222222222222,0.2222222222222222,0.8323381543159485,0.125,0.0,1.0,3.243077900260687
41,multi_hop,HRAG,How many malware are included in ToddyCat Exchange Server Campaign?,2,2,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,2.6539133274927735
42,multi_hop,RAG,What is the earliest incident date involving Magniber malware?,2017-01-01,2017,0.0,0.0,0.0,0.0,0.5,0.5,0.7941466569900513,0.0,0.0,1.0,0.5744863264262676
42,multi_hop,GRAG,What is the earliest incident date involving Magniber malware?,2017-01-01,"January 1, 2017",0.0,0.0,0.0,12.44023474812678,0.3333333333333333,0.3333333333333333,0.8499066829681396,0.0,0.0,1.0,2.3685880713164806
42,multi_hop,AGRAG,What is the earliest incident date involving Magniber malware?,2017-01-01,2017-01-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.038683661259711
42,multi_hop,HRAG,What is the earliest incident date involving Magniber malware?,2017-01-01,2017-01-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.589511233381927
43,multi_hop,RAG,How many CVEs are exploited by Magniber across incidents and malware links?,2,1 CVE is exploited by Magniber (CVE-2022-44698).,1.0,0.0,0.0,0.0,0.0,0.0,0.7977959513664246,0.0,0.0,1.0,0.7267847470939159
43,multi_hop,GRAG,How many CVEs are exploited by Magniber across incidents and malware links?,2,There are no results available to determine the number of CVEs exploited by Magniber across incidents and malware links.,0.0,0.0,0.0,0.0,0.0,0.0,0.8130440711975098,0.0,0.0,1.0,27.922306486405432
43,multi_hop,AGRAG,How many CVEs are exploited by Magniber across incidents and malware links?,2,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8342467546463013,0.0,0.0,1.0,11.566972168162465
43,multi_hop,HRAG,How many CVEs are exploited by Magniber across incidents and malware links?,2,I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.306858208030462
44,multi_hop,RAG,Which victims are connected to Magniber via attacked relationship?,Organizations in South Korea,I don't know. The provided context does not specify any victims connected to Magniber via an attacked relationship.,0.0,0.0,0.0,0.0,0.0,0.0,0.8133018016815186,0.0,0.0,1.0,0.6724245455116034
44,multi_hop,GRAG,Which victims are connected to Magniber via attacked relationship?,Organizations in South Korea,Organizations in South Korea are connected to Magniber via an attacked relationship.,1.0,0.0,0.5,19.338531381761726,0.5,0.5,0.9006344079971313,0.3333333333333333,0.0,1.0,15.53677968122065
44,multi_hop,AGRAG,Which victims are connected to Magniber via attacked relationship?,Organizations in South Korea,Magniber attacked organizations in South Korea in 2017.,1.0,0.0,0.6666666666666666,17.747405280050266,0.6666666666666666,0.6666666666666666,0.9050167798995972,0.625,0.0,1.0,2.907709957100451
44,multi_hop,HRAG,Which victims are connected to Magniber via attacked relationship?,Organizations in South Korea,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4934046613052487
45,multi_hop,RAG,How many incidents are attributed_to a threat actor with confidence reported?,2,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5005472926422954
45,multi_hop,GRAG,How many incidents are attributed_to a threat actor with confidence reported?,2,"Based on the results retrieved, there are no incidents attributed to a threat actor with confidence reported.",0.0,0.0,0.0,0.0,0.0,0.0,0.812267005443573,0.0,0.0,1.0,22.25335419829935
45,multi_hop,AGRAG,How many incidents are attributed_to a threat actor with confidence reported?,2,There are 2 incidents attributed to threat actors with confidence reported.,1.0,0.0,0.16666666666666669,3.3864985683445354,0.16666666666666669,0.16666666666666669,0.8335250616073608,0.09090909090909091,0.0,1.0,2.9875977281481028
45,multi_hop,HRAG,How many incidents are attributed_to a threat actor with confidence reported?,2,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2766493000090122
46,unanswerable,RAG,What CVSS score is stored as a numeric property for CVE-2021-35211?,,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43648303858935833
46,unanswerable,GRAG,What CVSS score is stored as a numeric property for CVE-2021-35211?,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.17186824604869
46,unanswerable,AGRAG,What CVSS score is stored as a numeric property for CVE-2021-35211?,,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0960869062691927
46,unanswerable,HRAG,What CVSS score is stored as a numeric property for CVE-2021-35211?,,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.385649367235601
47,unanswerable,RAG,What phone number was used in the Vultur SMS callback lure?,,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6843059621751308
47,unanswerable,GRAG,What phone number was used in the Vultur SMS callback lure?,,"I'm sorry, but I don't have the information you're asking for. The results from the database search did not return any relevant data.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.974552335217595
47,unanswerable,AGRAG,What phone number was used in the Vultur SMS callback lure?,,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.332572428509593
47,unanswerable,HRAG,What phone number was used in the Vultur SMS callback lure?,,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6373365875333548
48,unanswerable,RAG,Which specific SOHO router brands were targeted in the ZuoRAT incident?,,"Cisco Systems, Netgear, Asus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6231510052457452
48,unanswerable,GRAG,Which specific SOHO router brands were targeted in the ZuoRAT incident?,,The specific SOHO router brands targeted in the ZuoRAT incident are not provided in the results.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6111589297652245
48,unanswerable,AGRAG,Which specific SOHO router brands were targeted in the ZuoRAT incident?,,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.889063629321754
48,unanswerable,HRAG,Which specific SOHO router brands were targeted in the ZuoRAT incident?,,I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.938259109854698
49,unanswerable,RAG,What is the URL for the Google advisory source on CVE-2023-6345?,,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6106675742194057
49,unanswerable,GRAG,What is the URL for the Google advisory source on CVE-2023-6345?,,"I'm sorry, but I don't have the information available. The URL for the Google advisory source on CVE-2023-6345 is not provided in the results.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.015890445560217
49,unanswerable,AGRAG,What is the URL for the Google advisory source on CVE-2023-6345?,,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.69274811912328
49,unanswerable,HRAG,What is the URL for the Google advisory source on CVE-2023-6345?,,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9851432777941227
50,unanswerable,RAG,Which malware file hash is associated with the Magniber JavaScript payload?,,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0623461846262217
50,unanswerable,GRAG,Which malware file hash is associated with the Magniber JavaScript payload?,,I don't have information on a specific malware file hash associated with the Magniber JavaScript payload.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.117701874114573
50,unanswerable,AGRAG,Which malware file hash is associated with the Magniber JavaScript payload?,,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6864901212975383
50,unanswerable,HRAG,Which malware file hash is associated with the Magniber JavaScript payload?,,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6288069738075137
51,guided,RAG,"Which malware families are described as ransomware, and what initial access vectors are explicitly associated with each?","CTI_TEXTS describes multiple ransomware families and their associated initial access vectors: (1) Magniber ransomware: distributed via phishing using standalone JavaScript files; historically distributed via the Magnitude exploit kit and later via exploitation of CVE-2018-8174 for initial access. (2) Clop ransomware: delivered after exploiting a SolarWinds Serv-U remote code execution vulnerability (CVE-2021-35211). (3) Rhysida ransomware: typically gains access through phishing tactics. (4) RansomExx is described as ransomware, but CTI_TEXTS does not state a specific initial access vector for it.",Royal is described as ransomware. Its initial access vectors include: - Malicious attachments - Malicious advertisements,0.0,0.0,0.10638297872340424,0.1639344967918217,0.1414141414141414,0.1212121212121212,0.8233667612075806,0.3125,0.0,1.0,1.2765703834593296
51,guided,GRAG,"Which malware families are described as ransomware, and what initial access vectors are explicitly associated with each?","CTI_TEXTS describes multiple ransomware families and their associated initial access vectors: (1) Magniber ransomware: distributed via phishing using standalone JavaScript files; historically distributed via the Magnitude exploit kit and later via exploitation of CVE-2018-8174 for initial access. (2) Clop ransomware: delivered after exploiting a SolarWinds Serv-U remote code execution vulnerability (CVE-2021-35211). (3) Rhysida ransomware: typically gains access through phishing tactics. (4) RansomExx is described as ransomware, but CTI_TEXTS does not state a specific initial access vector for it.","Based on the retrieved results, there is no information available about malware families described as ransomware or their associated initial access vectors.",0.0,0.0,0.19999999999999996,0.7299807442510202,0.20560747663551404,0.13084112149532712,0.8444370031356812,0.45454545454545453,0.0,1.0,9.10499375499785
51,guided,AGRAG,"Which malware families are described as ransomware, and what initial access vectors are explicitly associated with each?","CTI_TEXTS describes multiple ransomware families and their associated initial access vectors: (1) Magniber ransomware: distributed via phishing using standalone JavaScript files; historically distributed via the Magnitude exploit kit and later via exploitation of CVE-2018-8174 for initial access. (2) Clop ransomware: delivered after exploiting a SolarWinds Serv-U remote code execution vulnerability (CVE-2021-35211). (3) Rhysida ransomware: typically gains access through phishing tactics. (4) RansomExx is described as ransomware, but CTI_TEXTS does not state a specific initial access vector for it.",I don't know based on the current graph result.,0.0,0.0,0.022988505747126436,0.00033796976133874376,0.021052631578947368,0.021052631578947368,0.8068732619285583,0.1111111111111111,0.0,1.0,3.393416223116219
51,guided,HRAG,"Which malware families are described as ransomware, and what initial access vectors are explicitly associated with each?","CTI_TEXTS describes multiple ransomware families and their associated initial access vectors: (1) Magniber ransomware: distributed via phishing using standalone JavaScript files; historically distributed via the Magnitude exploit kit and later via exploitation of CVE-2018-8174 for initial access. (2) Clop ransomware: delivered after exploiting a SolarWinds Serv-U remote code execution vulnerability (CVE-2021-35211). (3) Rhysida ransomware: typically gains access through phishing tactics. (4) RansomExx is described as ransomware, but CTI_TEXTS does not state a specific initial access vector for it.",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.026017393916845
52,guided,RAG,"Which actors are explicitly linked to living-off-the-land techniques, and what other tools or access methods are mentioned alongside that tradecraft?","Flax Typhoon is explicitly described as primarily relying on living-off-the-land techniques and hands-on-keyboard activity. Alongside this, it is known to use tools including China Chopper web shell, Metasploit, Juicy Potato, Mimikatz, and SoftEther VPN client, and it achieves initial access by exploiting known vulnerabilities in public-facing servers and deploying web shells (e.g., China Chopper).",Flax Typhoon is explicitly linked to living-off-the-land techniques. Other tools or access methods mentioned alongside that tradecraft include: - Remote Desktop Protocol (RDP) - VPN connection - China Chopper web shell - Metasploit - Juicy Potato privilege escalation tool - Mimikatz - SoftEther VPN client.,0.0,0.0,0.303030303030303,10.071183337847947,0.4705882352941176,0.411764705882353,0.8937469720840454,0.35555555555555557,0.0,1.0,1.3732835557311773
52,guided,GRAG,"Which actors are explicitly linked to living-off-the-land techniques, and what other tools or access methods are mentioned alongside that tradecraft?","Flax Typhoon is explicitly described as primarily relying on living-off-the-land techniques and hands-on-keyboard activity. Alongside this, it is known to use tools including China Chopper web shell, Metasploit, Juicy Potato, Mimikatz, and SoftEther VPN client, and it achieves initial access by exploiting known vulnerabilities in public-facing servers and deploying web shells (e.g., China Chopper).","Based on the results retrieved from the database, there is no information available about actors explicitly linked to living-off-the-land techniques, nor are there any details about other tools or access methods mentioned alongside that tradecraft.",0.0,0.0,0.1797752808988764,1.3477912837357486,0.24242424242424243,0.18181818181818182,0.841230571269989,0.22857142857142856,0.0,1.0,10.422284048981965
52,guided,AGRAG,"Which actors are explicitly linked to living-off-the-land techniques, and what other tools or access methods are mentioned alongside that tradecraft?","Flax Typhoon is explicitly described as primarily relying on living-off-the-land techniques and hands-on-keyboard activity. Alongside this, it is known to use tools including China Chopper web shell, Metasploit, Juicy Potato, Mimikatz, and SoftEther VPN client, and it achieves initial access by exploiting known vulnerabilities in public-facing servers and deploying web shells (e.g., China Chopper).",I don't know based on the current graph result.,0.0,0.0,0.031746031746031744,0.015107648654760029,0.056338028169014086,0.056338028169014086,0.8213759064674377,0.1111111111111111,0.0,1.0,5.153666221536696
52,guided,HRAG,"Which actors are explicitly linked to living-off-the-land techniques, and what other tools or access methods are mentioned alongside that tradecraft?","Flax Typhoon is explicitly described as primarily relying on living-off-the-land techniques and hands-on-keyboard activity. Alongside this, it is known to use tools including China Chopper web shell, Metasploit, Juicy Potato, Mimikatz, and SoftEther VPN client, and it achieves initial access by exploiting known vulnerabilities in public-facing servers and deploying web shells (e.g., China Chopper).",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.424545772373676
53,guided,RAG,"Which vulnerabilities are explicitly described as being exploited in the wild or publicly exploitable, and what affected products are named for each CVE?","CTI_TEXTS explicitly describes: (1) CVE-2022-22047 as a Windows Client Server Runtime Subsystem (CSRSS) elevation-of-privilege vulnerability exploited in the wild, affecting Windows 11 (and earlier versions) and Windows Server 2022 (and earlier). (2) CVE-2021-36260 as a command injection flaw in Hikvision cameras with large numbers of devices remaining unpatched. (3) CVE-2023-6345 as a Chrome vulnerability in Skia where an exploit is publicly available, affecting Chrome versions prior to 119.0.6045.199. (4) CVE-2022-44698 as a zero-day used to bypass Mark-of-the-Web warnings for Magniber distribution; it was later patched by Microsoft.",The vulnerabilities explicitly described as being exploited in the wild or publicly exploitable are: 1. **CVE-2021-36260**: - **Exploited in the wild**: Yes. - **Affected products**: Not specified in the provided context. 2. **Chrome Vulnerability**: - **Publicly exploitable**: Yes. - **Affected products**: Versions of Chrome prior to 119.0.6045.199. 3. **Windows 11 Vulnerability**: - **Exploited in the wild**: Yes. - **Affected products**: Windows 11.,0.0,0.0,0.21476510067114093,6.234906097044729,0.3734939759036145,0.2530120481927711,0.8239306807518005,0.3387096774193548,0.0,1.0,2.4055766677483916
53,guided,GRAG,"Which vulnerabilities are explicitly described as being exploited in the wild or publicly exploitable, and what affected products are named for each CVE?","CTI_TEXTS explicitly describes: (1) CVE-2022-22047 as a Windows Client Server Runtime Subsystem (CSRSS) elevation-of-privilege vulnerability exploited in the wild, affecting Windows 11 (and earlier versions) and Windows Server 2022 (and earlier). (2) CVE-2021-36260 as a command injection flaw in Hikvision cameras with large numbers of devices remaining unpatched. (3) CVE-2023-6345 as a Chrome vulnerability in Skia where an exploit is publicly available, affecting Chrome versions prior to 119.0.6045.199. (4) CVE-2022-44698 as a zero-day used to bypass Mark-of-the-Web warnings for Magniber distribution; it was later patched by Microsoft.","Based on the results retrieved from the database, there is no information available about vulnerabilities that are explicitly described as being exploited in the wild or publicly exploitable, nor are there any affected products named for each CVE.",0.0,0.0,0.128,1.1230054587426177,0.1678321678321678,0.11188811188811189,0.8075997233390808,0.2631578947368421,0.0,1.0,3.9674440203234553
53,guided,AGRAG,"Which vulnerabilities are explicitly described as being exploited in the wild or publicly exploitable, and what affected products are named for each CVE?","CTI_TEXTS explicitly describes: (1) CVE-2022-22047 as a Windows Client Server Runtime Subsystem (CSRSS) elevation-of-privilege vulnerability exploited in the wild, affecting Windows 11 (and earlier versions) and Windows Server 2022 (and earlier). (2) CVE-2021-36260 as a command injection flaw in Hikvision cameras with large numbers of devices remaining unpatched. (3) CVE-2023-6345 as a Chrome vulnerability in Skia where an exploit is publicly available, affecting Chrome versions prior to 119.0.6045.199. (4) CVE-2022-44698 as a zero-day used to bypass Mark-of-the-Web warnings for Magniber distribution; it was later patched by Microsoft.",I don't know based on the current graph result.,0.0,0.0,0.020833333333333332,9.210750504892508e-05,0.01739130434782609,0.01739130434782609,0.7963698506355286,0.1111111111111111,0.0,1.0,4.279633404687047
53,guided,HRAG,"Which vulnerabilities are explicitly described as being exploited in the wild or publicly exploitable, and what affected products are named for each CVE?","CTI_TEXTS explicitly describes: (1) CVE-2022-22047 as a Windows Client Server Runtime Subsystem (CSRSS) elevation-of-privilege vulnerability exploited in the wild, affecting Windows 11 (and earlier versions) and Windows Server 2022 (and earlier). (2) CVE-2021-36260 as a command injection flaw in Hikvision cameras with large numbers of devices remaining unpatched. (3) CVE-2023-6345 as a Chrome vulnerability in Skia where an exploit is publicly available, affecting Chrome versions prior to 119.0.6045.199. (4) CVE-2022-44698 as a zero-day used to bypass Mark-of-the-Web warnings for Magniber distribution; it was later patched by Microsoft.",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.460107854567468
