q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
29,single_hop,AGRAG,Which capability is leveraged for creating AWS EC2 instances in EleKtra-Leak?,Cloud,"The ""Cloud"" capability is leveraged for creating AWS EC2 instances in EleKtra-Leak.",1.0,0.0,0.0,2.627961710408444,0.14285714285714288,0.14285714285714288,0.8178560137748718,0.0,0.0,1.0,7.725055627990514
29,single_hop,HRAG,Which capability is leveraged for creating AWS EC2 instances in EleKtra-Leak?,Cloud,Automated targeting and use of exposed AWS IAM credentials.,0.0,0.0,0.0,0.0,0.0,0.0,0.8084067106246948,0.0,0.0,1.0,33.41857227496803
30,single_hop,RAG,Which mitigation mitigates the Unsecured Credentials technique?,Credential quarantine policy,The provided context does not specify which mitigation mitigates the Unsecured Credentials technique.,0.0,0.0,0.0,0.0,0.0,0.0,0.8261146545410156,0.0,0.0,1.0,0.7455211109481752
30,single_hop,GRAG,Which mitigation mitigates the Unsecured Credentials technique?,Credential quarantine policy,The mitigation is **Credential quarantine policy**.,1.0,0.0,0.2222222222222222,13.950796967929138,0.6666666666666666,0.6666666666666666,0.897161602973938,0.16666666666666666,0.0,1.0,100.1073864637874
30,single_hop,AGRAG,Which mitigation mitigates the Unsecured Credentials technique?,Credential quarantine policy,"The ""Credential quarantine policy"" mitigation mitigates the Unsecured Credentials technique.",1.0,0.0,0.15384615384615383,11.498759556447217,0.4615384615384615,0.4615384615384615,0.8762295246124268,0.1,0.0,1.0,5.865670136641711
30,single_hop,HRAG,Which mitigation mitigates the Unsecured Credentials technique?,Credential quarantine policy,Credential quarantine policy,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,20.54956264793873
31,multi_hop,RAG,Which malware does BlackCat deploy using the Munchkin tool?,BlackCat,The context does not specify which malware BlackCat deploys using the Munchkin tool.,1.0,0.0,0.14285714285714288,2.8398387225677895,0.14285714285714288,0.14285714285714288,0.8161299228668213,0.07692307692307693,0.0,1.0,1.398460331838578
31,multi_hop,GRAG,Which malware does BlackCat deploy using the Munchkin tool?,BlackCat,BlackCat uses the **Munchkin** tool to deploy the **BlackCat (ALPHV) ransomware**.,1.0,0.0,0.16666666666666669,1.727223799216787,0.16666666666666669,0.16666666666666669,0.8385704159736633,0.09090909090909091,0.0,1.0,16.93145132716745
31,multi_hop,AGRAG,Which malware does BlackCat deploy using the Munchkin tool?,BlackCat,BlackCat deploys the BlackCat malware using the Munchkin tool.,1.0,0.0,0.19999999999999998,4.196114906296549,0.19999999999999998,0.19999999999999998,0.8637057542800903,0.2222222222222222,0.0,1.0,6.1700474810786545
31,multi_hop,HRAG,Which malware does BlackCat deploy using the Munchkin tool?,BlackCat,BlackCat deploys the BlackCat ransomware malware using the Munchkin tool.,1.0,0.0,0.18181818181818182,3.7477767366779213,0.18181818181818182,0.18181818181818182,0.860142171382904,0.2,0.0,1.0,36.96414268296212
32,multi_hop,RAG,Which technique tactic maps to the tool used by BlackCat for propagation?,Command and Control,"The technique tactic that maps to the tool ""Munchkin"" used by BlackCat for propagation is ""Propagation.""",0.0,0.0,0.0,0.0,0.0,0.0,0.8008536696434021,0.0,0.0,1.0,1.0703527200967073
32,multi_hop,GRAG,Which technique tactic maps to the tool used by BlackCat for propagation?,Command and Control,No technique/tactic mapping can be determined: the database returned no results for the tool BlackCat used for propagation.,0.0,0.0,0.0,0.0,0.0,0.0,0.8083517551422119,0.0,0.0,1.0,28.343388556037098
32,multi_hop,AGRAG,Which technique tactic maps to the tool used by BlackCat for propagation?,Command and Control,The tactic is Command and Control.,1.0,0.0,0.4444444444444444,24.446151121745054,0.6666666666666666,0.6666666666666666,0.8874247670173645,0.3333333333333333,0.0,1.0,7.21679503377527
32,multi_hop,HRAG,Which technique tactic maps to the tool used by BlackCat for propagation?,Command and Control,"Technique tactic: Ingress Tool Transfer  
Tool: Munchkin",0.0,0.0,0.0,0.0,0.0,0.0,0.8144228458404541,0.0,0.0,1.0,47.16040725307539
33,multi_hop,RAG,Which source publisher supports both TA444 and SpectralBlur?,Proofpoint,Proofpoint supports both TA444 and SpectralBlur.,1.0,0.0,0.2857142857142857,6.567274736060395,0.2857142857142857,0.2857142857142857,0.8857325315475464,0.16666666666666666,0.0,1.0,0.8487838548608124
33,multi_hop,GRAG,Which source publisher supports both TA444 and SpectralBlur?,Proofpoint,The source publisher that supports both **TA444** and **SpectralBlur** is **Proofpoint**.,1.0,0.0,0.0,1.5732934811145336,0.16666666666666669,0.16666666666666669,0.8145256638526917,0.0,0.0,1.0,94.95072372816503
33,multi_hop,AGRAG,Which source publisher supports both TA444 and SpectralBlur?,Proofpoint,Proofpoint,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,3.2615331229753792
33,multi_hop,HRAG,Which source publisher supports both TA444 and SpectralBlur?,Proofpoint,proofpoint_ta444_spectralblur_2023,1.0,0.0,0.0,0.0,0.4,0.4,0.8631942868232727,0.0,0.0,1.0,22.63462414080277
34,multi_hop,RAG,How many aliases are linked to TA444 via has_alias?,6,"TA444 is linked to 6 aliases via has_alias: APT38, BlueNoroff, BlackAlicanto, Coperenicum, Sapphire Sleet, and Stardust Chollima.",1.0,0.0,0.1111111111111111,1.4445809981770859,0.10526315789473684,0.10526315789473684,0.7745018601417542,0.058823529411764705,0.0,1.0,1.1680501569062471
34,multi_hop,GRAG,How many aliases are linked to TA444 via has_alias?,6,There are **6 aliases** linked to **TA444** via **has_alias**.,1.0,0.0,0.0,1.5732934811145336,0.18181818181818182,0.18181818181818182,0.8051794767379761,0.0,0.0,1.0,38.31668933015317
34,multi_hop,AGRAG,How many aliases are linked to TA444 via has_alias?,6,6,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998211860657,1.0,0.0,1.0,3.526493749115616
34,multi_hop,HRAG,How many aliases are linked to TA444 via has_alias?,6,6,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998211860657,1.0,0.0,1.0,59.73373728618026
35,multi_hop,RAG,What is the has_alias relationship date used for TA444 aliases?,2026-08-01,The provided context does not specify the has_alias relationship date used for TA444 aliases.,0.0,0.0,0.0,0.0,0.0,0.0,0.747134804725647,0.0,0.0,1.0,0.9318382209166884
35,multi_hop,GRAG,What is the has_alias relationship date used for TA444 aliases?,2026-08-01,The **has_alias** relationship date used for all **TA444** aliases is **2026-08-01**.,1.0,0.0,0.0,11.622111816655842,0.35294117647058826,0.35294117647058826,0.8301315307617188,0.0,0.0,1.0,14.120480834972113
35,multi_hop,AGRAG,What is the has_alias relationship date used for TA444 aliases?,2026-08-01,The has_alias relationship date used for TA444 aliases is 2026-08-01.,1.0,0.0,0.0,21.409092659758045,0.375,0.375,0.8474876284599304,0.0,0.0,1.0,4.331194089725614
35,multi_hop,HRAG,What is the has_alias relationship date used for TA444 aliases?,2026-08-01,2026-08-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,26.10515958117321
36,multi_hop,RAG,Which country is associated with the victim targeted by the APT37 incident?,South Korea,The country associated with the victim targeted by the APT37 incident is South Korea.,1.0,0.0,0.125,5.255923420816887,0.25,0.25,0.8589572310447693,0.07142857142857142,0.0,1.0,0.8747289036400616
36,multi_hop,GRAG,Which country is associated with the victim targeted by the APT37 incident?,South Korea,The victim targeted by the APT37 incident is associated with **South Korea (KR)**.,1.0,0.0,0.13333333333333336,3.8292061380205022,0.2666666666666667,0.2666666666666667,0.8506713509559631,0.07692307692307693,0.0,1.0,179.29018652113155
36,multi_hop,AGRAG,Which country is associated with the victim targeted by the APT37 incident?,South Korea,South Korea (KR),1.0,0.0,0.8,21.3643503198117,0.8,0.8,0.9439828395843506,0.6666666666666666,0.0,1.0,5.229437499307096
36,multi_hop,HRAG,Which country is associated with the victim targeted by the APT37 incident?,South Korea,South Korea,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,25.06142129888758
37,multi_hop,RAG,Which mitigation name is applied to the APT37 0-day incident?,Patch management,The mitigation name applied to the APT37 0-day incident is the patch released by Microsoft to protect users from the Internet Explorer 0-day vulnerability CVE-2022-41128.,0.0,0.0,0.07407407407407407,0.0,0.06451612903225806,0.06451612903225806,0.8001603484153748,0.04,0.0,1.0,1.186991426628083
37,multi_hop,GRAG,Which mitigation name is applied to the APT37 0-day incident?,Patch management,The mitigation name applied to the APT37 0-day incident is **Patch management**.,1.0,0.0,0.0,4.048892532133102,0.2666666666666667,0.2666666666666667,0.8439560532569885,0.0,0.0,1.0,15.83231486286968
37,multi_hop,AGRAG,Which mitigation name is applied to the APT37 0-day incident?,Patch management,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.030448126606643
37,multi_hop,HRAG,Which mitigation name is applied to the APT37 0-day incident?,Patch management,Patch management,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,24.46313806809485
38,multi_hop,RAG,How many techniques are linked to the FiveHands incident via used_technique?,4,"The context does not provide a specific number of techniques linked to the FiveHands incident via used_technique. Therefore, I don't know.",0.0,0.0,0.0,0.0,0.0,0.0,0.8076460957527161,0.0,0.0,1.0,1.251907190773636
38,multi_hop,GRAG,How many techniques are linked to the FiveHands incident via used_technique?,4,There are **0 techniques** linked to the **FiveHands** incident via **used_technique**.,0.0,0.0,0.0,0.0,0.0,0.0,0.8027456402778625,0.0,0.0,1.0,80.03768389113247
38,multi_hop,AGRAG,How many techniques are linked to the FiveHands incident via used_technique?,4,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8338295221328735,0.0,0.0,1.0,3.7178138121962547
38,multi_hop,HRAG,How many techniques are linked to the FiveHands incident via used_technique?,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.9993911981582642,0.0,0.0,1.0,39.82146008173004
39,multi_hop,RAG,How many tools are involved in the FiveHands incident?,7,"The FiveHands incident involved multiple tools: publicly-available pen test and exploitation tools, FiveHands ransomware, and the SombRAT remote access trojan (RAT).",0.0,0.0,0.0,0.0,0.0,0.0,0.7961091995239258,0.0,0.0,1.0,1.4335817974060774
39,multi_hop,GRAG,How many tools are involved in the FiveHands incident?,7,I don’t have enough information to determine how many tools are involved in the FiveHands incident—the database query returned no results.,0.0,0.0,0.0,0.0,0.0,0.0,0.8062430620193481,0.0,0.0,1.0,32.04867780720815
39,multi_hop,AGRAG,How many tools are involved in the FiveHands incident?,7,7 tools are involved in the FiveHands incident.,1.0,0.0,0.2222222222222222,4.767707020457095,0.2222222222222222,0.2222222222222222,0.8266057372093201,0.125,0.0,1.0,7.1187601261772215
39,multi_hop,HRAG,How many tools are involved in the FiveHands incident?,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.9998542070388794,0.0,0.0,1.0,37.09521816205233
40,multi_hop,RAG,Which tool is tied to the Execution technique in the FiveHands incident?,PsExec.exe,The tool tied to the Execution technique in the FiveHands incident is WMI (Windows Management Instrumentation).,0.0,0.0,0.0,2.0244462660665508,0.0,0.0,0.8322673439979553,0.0,0.0,1.0,0.9682706822641194
40,multi_hop,GRAG,Which tool is tied to the Execution technique in the FiveHands incident?,PsExec.exe,No tool is identified as tied to the **Execution** technique in the **FiveHands** incident based on the available database results.,0.0,0.0,0.0,1.286713095960916,0.0,0.0,0.8440195918083191,0.0,0.0,1.0,571.7316162637435
40,multi_hop,AGRAG,Which tool is tied to the Execution technique in the FiveHands incident?,PsExec.exe,I don't know based on the current graph result.,0.0,0.0,0.0,4.196114906296549,0.0,0.0,0.8406469821929932,0.0,0.0,1.0,8.278829038143158
40,multi_hop,HRAG,Which tool is tied to the Execution technique in the FiveHands incident?,PsExec.exe,PsExec.exe,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,43.357363898307085
41,multi_hop,RAG,How many incidents are attributed to Budworm in August 2023?,2,Two incidents are attributed to Budworm in August 2023.,1.0,0.0,0.0,0.0,0.0,0.0,0.8336778283119202,0.0,0.0,1.0,0.7781721781939268
41,multi_hop,GRAG,How many incidents are attributed to Budworm in August 2023?,2,There were **2** incidents attributed to **Budworm** in **August 2023**.,1.0,0.0,0.0,1.6466642419110007,0.18181818181818182,0.18181818181818182,0.812310516834259,0.0,0.0,1.0,40.69073947891593
41,multi_hop,AGRAG,How many incidents are attributed to Budworm in August 2023?,2,2 incidents.,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.9106429815292358,0.5,0.0,1.0,3.7260273648425937
41,multi_hop,HRAG,How many incidents are attributed to Budworm in August 2023?,2,2,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,23.58493276266381
42,multi_hop,RAG,How many unique sectors are targeted across Budworm’s two incidents?,2,Budworm targeted two unique sectors across its two incidents: a Middle Eastern telecommunications organization and an Asian government.,0.0,0.0,0.0,0.0,0.0,0.0,0.8082796335220337,0.0,0.0,1.0,1.084720565006137
42,multi_hop,GRAG,How many unique sectors are targeted across Budworm’s two incidents?,2,There are **0 unique sectors** targeted across Budworm’s two incidents.,0.0,0.0,0.0,0.0,0.0,0.0,0.8080675601959229,0.0,0.0,1.0,135.50405633775517
42,multi_hop,AGRAG,How many unique sectors are targeted across Budworm’s two incidents?,2,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8342467546463013,0.0,0.0,1.0,4.479358541313559
42,multi_hop,HRAG,How many unique sectors are targeted across Budworm’s two incidents?,2,2,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,56.53706497186795
43,multi_hop,RAG,Which malware variant identifier is mentioned in SysUpdate’s summary?,inicore_v2.3.30.dll,"The malware variant identifier mentioned in SysUpdate’s summary is ""SysUpdate DLL inicore_v2.3.30.dll"".",1.0,0.0,0.0,18.951629567590746,0.45454545454545453,0.45454545454545453,0.9102731943130493,0.0,0.0,1.0,1.238810246810317
43,multi_hop,GRAG,Which malware variant identifier is mentioned in SysUpdate’s summary?,inicore_v2.3.30.dll,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1073.111615137197
43,multi_hop,AGRAG,Which malware variant identifier is mentioned in SysUpdate’s summary?,inicore_v2.3.30.dll,v2.3.30,0.0,0.0,0.0,0.0,0.7499999999999999,0.7499999999999999,0.8912846446037292,0.0,0.0,1.0,11.234582846984267
43,multi_hop,HRAG,Which malware variant identifier is mentioned in SysUpdate’s summary?,inicore_v2.3.30.dll,inicore_v2.3.30.dll,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,55.62819566670805
44,multi_hop,RAG,How many techniques are used by unit42-elektra-leak-activity?,2,The provided context does not specify the number of techniques used by unit42-elektra-leak-activity.,1.0,0.0,0.0,0.0,0.0,0.0,0.799018383026123,0.0,0.0,1.0,1.3084156028926373
44,multi_hop,GRAG,How many techniques are used by unit42-elektra-leak-activity?,2,"No results were retrieved, so the number of techniques used by **unit42-elektra-leak-activity** cannot be determined from the available data.",1.0,0.0,0.0,0.0,0.0,0.0,0.8017877340316772,0.0,0.0,1.0,211.42162721324712
44,multi_hop,AGRAG,How many techniques are used by unit42-elektra-leak-activity?,2,2 techniques are used.,1.0,0.0,0.4,10.682175159905848,0.4,0.4,0.8431532979011536,0.25,0.0,1.0,5.831633547786623
44,multi_hop,HRAG,How many techniques are used by unit42-elektra-leak-activity?,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.99981290102005,0.0,0.0,1.0,21.0292936260812
45,multi_hop,RAG,Which technique is mitigated by AWS Credential quarantine policy and used in EleKtra-Leak activity?,T1552,The technique mitigated by the AWS Credential quarantine policy and used in the EleKtra-Leak activity is the exposure and automated targeting of AWS IAM credentials within public GitHub repositories.,0.0,0.0,0.0,0.0,0.0,0.0,0.7712403535842896,0.0,0.0,1.0,1.5001797452569008
45,multi_hop,GRAG,Which technique is mitigated by AWS Credential quarantine policy and used in EleKtra-Leak activity?,T1552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,407.2023671651259
45,multi_hop,AGRAG,Which technique is mitigated by AWS Credential quarantine policy and used in EleKtra-Leak activity?,T1552,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.806592583656311,0.0,0.0,1.0,6.758909476920962
45,multi_hop,HRAG,Which technique is mitigated by AWS Credential quarantine policy and used in EleKtra-Leak activity?,T1552,Technique Unsecured Credentials is mitigated by AWS Credential quarantine policy and used in EleKtra-Leak activity.,0.0,0.0,0.0,0.0,0.0,0.0,0.7802454233169556,0.0,0.0,1.0,71.65419350005686
46,unanswerable,RAG,What is the CVSS severity score for CVE-2022-41128?,,The CVSS severity score for CVE-2022-41128 is not provided in the given context.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3879915159195662
46,unanswerable,GRAG,What is the CVSS severity score for CVE-2022-41128?,,No CVSS severity score is available for **CVE-2022-41128** in the provided database results (no matching records were found).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,213.41461985977367
46,unanswerable,AGRAG,What is the CVSS severity score for CVE-2022-41128?,,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.312649399973452
46,unanswerable,HRAG,What is the CVSS severity score for CVE-2022-41128?,,I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.27057196293026
47,unanswerable,RAG,What is the specific VPN product affected by the zero-day in the FiveHands incident?,,The specific VPN product affected by the zero-day in the FiveHands incident is not mentioned in the provided context.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9913722830824554
47,unanswerable,GRAG,What is the specific VPN product affected by the zero-day in the FiveHands incident?,,"The database results provided contain no information, so the specific VPN product affected by the zero-day in the FiveHands incident cannot be determined from these results.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.6039188010618
47,unanswerable,AGRAG,What is the specific VPN product affected by the zero-day in the FiveHands incident?,,"The specific VPN product is not identified; it is only described as an ""Unspecified VPN product (VPN mentioned)"" in the FiveHands incident.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.940918266307563
47,unanswerable,HRAG,What is the specific VPN product affected by the zero-day in the FiveHands incident?,,I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.22973948018625
48,unanswerable,RAG,What file hash identifies the SpectralBlur sample used by TA444?,,The provided context does not include the file hash that identifies the SpectralBlur sample used by TA444.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0517729641869664
48,unanswerable,GRAG,What file hash identifies the SpectralBlur sample used by TA444?,,No file hash is available from the provided database results to identify the SpectralBlur sample used by TA444.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,527.9681430780329
48,unanswerable,AGRAG,What file hash identifies the SpectralBlur sample used by TA444?,,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.038068884052336
48,unanswerable,HRAG,What file hash identifies the SpectralBlur sample used by TA444?,,I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.696576606016606
49,unanswerable,RAG,Which malware families were the three Operation Earth Kitsune samples?,,The three Operation Earth Kitsune samples included a weaponized Chrome exploit and a VenomRAT payload. The specific names of all three malware families are not fully detailed in the provided context.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6836727820336819
49,unanswerable,GRAG,Which malware families were the three Operation Earth Kitsune samples?,,"I couldn’t determine which malware families the three Operation Earth Kitsune samples belonged to, because the database results contained no relevant information about those samples.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.655096830800176
49,unanswerable,AGRAG,Which malware families were the three Operation Earth Kitsune samples?,,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.974611578974873
49,unanswerable,HRAG,Which malware families were the three Operation Earth Kitsune samples?,,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.99081490095705
50,unanswerable,RAG,Which organizations were compromised in Peach Sandstorm password spray attacks?,,The context does not specify which organizations were compromised in the Peach Sandstorm password spray attacks.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.175836568698287
50,unanswerable,GRAG,Which organizations were compromised in Peach Sandstorm password spray attacks?,,No organizations are identified in the provided database results as having been compromised in Peach Sandstorm password spray attacks.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,146.79546477925032
50,unanswerable,AGRAG,Which organizations were compromised in Peach Sandstorm password spray attacks?,,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.548158270772547
50,unanswerable,HRAG,Which organizations were compromised in Peach Sandstorm password spray attacks?,,"- Defense Industrial Base (DIB)  
- Government  
- Healthcare  
- Manufacturing  
- Satellite  
- Pharmaceutical",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.95201009185985
51,guided,RAG,"Which threat actors are explicitly linked to using email credential theft or credential harvesting, and what malware (if any) is associated with those activities?","Star Blizzard is explicitly described as carrying out email credential theft in support of cyberespionage and cyber influence campaigns. Budworm is described as conducting credential harvesting activity in observed intrusions, with SysUpdate backdoor deployment noted in the same context.

Star Blizzard: email credential theft (no specific malware named in the excerpt for the theft itself).
Budworm (aka LuckyMouse/APT27): activity observed included credential harvesting; also deployed an updated SysUpdate backdoor variant (inicore_v2.3.30.dll).","The threat actor Star Blizzard (also known as Seaborgium, BlueCharlie, Callisto Group, and Coldriver) is explicitly linked to using email credential theft. The context does not specify any particular malware associated with their credential theft activities. Additionally, there is mention of malicious spam emails leading to AveMaria or AgentTesla malware infections, but the specific threat actors behind these are not named.",0.0,0.0,0.2727272727272727,3.0829271850148574,0.3211678832116789,0.1897810218978102,0.8514057397842407,0.3114754098360656,0.0,1.0,1.792774033267051
51,guided,GRAG,"Which threat actors are explicitly linked to using email credential theft or credential harvesting, and what malware (if any) is associated with those activities?","Star Blizzard is explicitly described as carrying out email credential theft in support of cyberespionage and cyber influence campaigns. Budworm is described as conducting credential harvesting activity in observed intrusions, with SysUpdate backdoor deployment noted in the same context.

Star Blizzard: email credential theft (no specific malware named in the excerpt for the theft itself).
Budworm (aka LuckyMouse/APT27): activity observed included credential harvesting; also deployed an updated SysUpdate backdoor variant (inicore_v2.3.30.dll).","No threat actors are explicitly linked to email credential theft/credential harvesting in the provided database results, and therefore no associated malware can be identified from these results.",0.0,0.0,0.16326530612244897,1.1264444988212614,0.2115384615384615,0.1923076923076923,0.8456569314002991,0.2962962962962963,0.0,1.0,54.54781910404563
51,guided,AGRAG,"Which threat actors are explicitly linked to using email credential theft or credential harvesting, and what malware (if any) is associated with those activities?","Star Blizzard is explicitly described as carrying out email credential theft in support of cyberespionage and cyber influence campaigns. Budworm is described as conducting credential harvesting activity in observed intrusions, with SysUpdate backdoor deployment noted in the same context.

Star Blizzard: email credential theft (no specific malware named in the excerpt for the theft itself).
Budworm (aka LuckyMouse/APT27): activity observed included credential harvesting; also deployed an updated SysUpdate backdoor variant (inicore_v2.3.30.dll).","The threat actors explicitly linked to email credential theft or credential harvesting are: - Peach Sandstorm: Associated malware is FalseFont. Evidence includes password spray attacks (Brute Force, Initial Access). - Star Blizzard: No associated malware listed. Evidence includes phishing emails with password-protected PDF lures (Phishing, Initial Access).",0.0,0.0,0.2033898305084746,3.592676970285757,0.21311475409836064,0.16393442622950818,0.8375077843666077,0.2765957446808511,0.0,1.0,21.098826493136585
51,guided,HRAG,"Which threat actors are explicitly linked to using email credential theft or credential harvesting, and what malware (if any) is associated with those activities?","Star Blizzard is explicitly described as carrying out email credential theft in support of cyberespionage and cyber influence campaigns. Budworm is described as conducting credential harvesting activity in observed intrusions, with SysUpdate backdoor deployment noted in the same context.

Star Blizzard: email credential theft (no specific malware named in the excerpt for the theft itself).
Budworm (aka LuckyMouse/APT27): activity observed included credential harvesting; also deployed an updated SysUpdate backdoor variant (inicore_v2.3.30.dll).","Threat Actors linked to email credential theft or credential harvesting:

1. Star Blizzard  
   - Activity: Email credential theft via phishing with password-protected PDF lures and cloud file-sharing links.  
   - Associated Malware: None mentioned.

2. Budworm (Symantec/Broadcom)  
   - Activity: Credential harvesting via OS Credential Dumping (Technique T1003).  
   - Associated Malware: None explicitly mentioned; only credential harvesting observed.

3. Unknown threat actor (EleKtra-Leak)  
   - Activity: Automated targeting of exposed IAM credentials in public GitHub repositories (credential harvesting).  
   - Associated Malware: None explicitly mentioned; uses compromised credentials for cryptojacking via AWS EC2 instances.

No malware explicitly linked to these credential theft or harvesting activities in the evidence.",0.0,0.0,0.25142857142857145,3.889143522708356,0.31460674157303375,0.1797752808988764,0.8387331366539001,0.27884615384615385,0.0,1.0,125.6331256008707
52,guided,RAG,"Which threat actors are linked to targeting macOS users, and what capabilities are described for the associated malware?","TA444 (aka APT38/BlueNoroff and other aliases) is described as targeting macOS users with a custom malware called SpectralBlur, described as a backdoor capable of file upload/download, shell execution, configuration updates, file deletion, and hibernate/sleep based on C2 commands.","The North Korean state-backed threat actor TA444 is linked to targeting macOS users. The associated malware, called ""SpectralBlur,"" is a custom tool and part of a series of proprietary malware developed by this advanced persistent threat (APT) group.",0.0,0.0,0.2894736842105263,4.83287596826574,0.32499999999999996,0.25,0.8554491996765137,0.34210526315789475,0.0,1.0,1.8582834610715508
52,guided,GRAG,"Which threat actors are linked to targeting macOS users, and what capabilities are described for the associated malware?","TA444 (aka APT38/BlueNoroff and other aliases) is described as targeting macOS users with a custom malware called SpectralBlur, described as a backdoor capable of file upload/download, shell execution, configuration updates, file deletion, and hibernate/sleep based on C2 commands.","No threat actors or macOS-targeting malware capabilities can be identified from the provided database output, because it contains no results.",0.0,0.0,0.034482758620689655,0.5813118539922804,0.0967741935483871,0.06451612903225808,0.8243815302848816,0.05,0.0,1.0,26.808803436812013
52,guided,AGRAG,"Which threat actors are linked to targeting macOS users, and what capabilities are described for the associated malware?","TA444 (aka APT38/BlueNoroff and other aliases) is described as targeting macOS users with a custom malware called SpectralBlur, described as a backdoor capable of file upload/download, shell execution, configuration updates, file deletion, and hibernate/sleep based on C2 commands.","TA444 is linked to targeting macOS users with the SpectralBlur malware, which is described as a moderately capable backdoor for macOS that can upload/download files, run a shell, update configuration, delete files, and hibernate/sleep based on C2 commands.",0.0,0.0,0.47368421052631576,30.75958580290106,0.6172839506172839,0.54320987654321,0.9375300407409668,0.5263157894736842,0.0,1.0,10.137949713040143
52,guided,HRAG,"Which threat actors are linked to targeting macOS users, and what capabilities are described for the associated malware?","TA444 (aka APT38/BlueNoroff and other aliases) is described as targeting macOS users with a custom malware called SpectralBlur, described as a backdoor capable of file upload/download, shell execution, configuration updates, file deletion, and hibernate/sleep based on C2 commands.","Threat actor TA444 is linked to targeting macOS users. The associated malware, SpectralBlur, is a moderately capable backdoor for macOS that can upload/download files, run a shell, update configuration, delete files, and hibernate/sleep based on command-and-control commands.",0.0,0.0,0.37333333333333335,19.679842073574665,0.5365853658536586,0.4634146341463415,0.9209961295127869,0.43243243243243246,0.0,1.0,39.50566546712071
